file_id	case_id
ee32d16a-2dd3-4b72-b504-a4824321e83e	TCGA-F7-8298
7332ea7f-d612-4e35-8317-78707b8025ed	TCGA-IQ-A61I
6d426248-0d0c-4a60-9f9d-ea8b77d9d8bb	TCGA-CN-A642
4280c77b-0291-4c1f-aad0-78e3e710ba6b	TCGA-CQ-A4CA
9936b58b-3328-4ef9-8085-cd611b2294f2	TCGA-BB-4228
35f5a366-f3c5-42e4-a88e-fd489f71b2de	TCGA-P3-A5QE
c0d34a08-d870-45e2-94c5-24e45d1f1356	TCGA-CV-A45X
810270f3-3560-4386-a7b9-bf10fa9fc0d4	TCGA-CN-6017
92d56b65-353b-4fd9-8648-5a0013987361	TCGA-D6-A6ES
4c1a19bb-cfee-4556-9445-adfccd73c738	TCGA-BA-7269
7579dcb1-50fe-4ea5-b943-db0fb9f02afc	TCGA-CN-5358
73c3420a-f453-47f7-9d80-ad0ddc8e4000	TCGA-D6-6823
ac36ba69-2531-49d0-844a-ee1b20981a1a	TCGA-BB-A6UM
39e5693d-d4b9-424d-83fa-c8a4bf0a02b4	TCGA-CR-7390
8a0f7072-476a-41b3-aaf9-8c053cbefdae	TCGA-CV-5979
7cb360b5-2a40-406b-a991-8f8a5a4e22bd	TCGA-CV-5977
1f9630f7-cd15-41ae-8030-ed36859710b2	TCGA-CQ-5330
a1db2ad7-c914-418f-9c8b-847cda90a64f	TCGA-CR-5249
23b668a7-cfdd-4785-ba3c-3af60184803c	TCGA-CN-6995
7a541f8d-3af9-4f94-9096-3c3953199f39	TCGA-CV-7432
7ccb0411-d6a2-434e-847e-b4d65f2b1142	TCGA-UF-A7JD
e18bc3e3-1cfe-4d3e-a503-60272c802bdb	TCGA-CV-7091
3a3344f6-76e1-43b7-9f23-591642400ae3	TCGA-CV-6960
cb33a073-f47e-407f-af93-92387244aa29	TCGA-CV-7407
e46b1407-7768-4914-a937-9fad62f0207b	TCGA-CV-7243
12f179d3-3dbc-41e5-9c8f-c1d170ffad55	TCGA-CV-5444
9039aef0-3d43-4b37-8508-6135a2616cb5	TCGA-CR-7393
46d1ac65-127b-4e7c-b7e0-ac720f06be1a	TCGA-HD-7229
f97ae484-c4fd-4253-896e-3e3f96471f05	TCGA-P3-A6T6
c8190f3c-3f74-4e88-add7-e82f5def2e63	TCGA-CQ-7065
95285ee2-cc8b-4f0d-b3da-ae146c1efca2	TCGA-CQ-A4CG
4d2c5caa-ba0e-49ed-8c9f-2df4c857f4dc	TCGA-CR-6477
5312ceac-498e-497a-8000-6083e2214917	TCGA-CV-6953
03a11c55-c144-4215-a996-391eed03cc80	TCGA-UF-A71E
8d9e6ce7-fa00-46a9-b90f-a11b907bbe33	TCGA-TN-A7HL
07f3248f-4c22-441e-8b7e-18a77064d984	TCGA-CQ-A4CB
b93f66c9-cf2f-4edb-bd2e-e59860d66845	TCGA-CV-7422
405ee967-a2fb-401b-82d5-f029bc0b2e68	TCGA-CV-6942
52b3f43c-5b7f-46ea-adf6-a9534eaedf6c	TCGA-CR-7399
d76c021e-8c55-43cd-84ee-9785a323c29a	TCGA-CV-5971
3db95dd2-ebc8-470f-9356-ab4e83f2e49d	TCGA-BB-8596
622b94ac-8bef-4606-8dcb-5ec6eeba3dfe	TCGA-CV-A45P
0fc7262e-048c-4a70-b311-976db2f17c30	TCGA-CR-7386
24ae1f53-f311-4e0f-9183-b88137a388a9	TCGA-CQ-6218
23457939-bb98-4ffe-aa3d-c96099bab2db	TCGA-BB-7862
4a71dd8d-e7d7-4444-bf25-e25bbc620d8f	TCGA-T2-A6X2
3d948257-f335-43cb-95ea-d67eb7b170ab	TCGA-UF-A7JF
46c9dffc-f049-4f48-a431-c9a77ac6ec63	TCGA-BA-A4II
24bd3bd0-24c5-4db8-9e04-429c3c08015c	TCGA-BB-7872
e8933f08-7c25-4423-af0f-d5431a4da6a3	TCGA-CV-7245
6c56a4fa-cab5-43c1-9933-c267bf03003d	TCGA-CV-7247
75b8e891-29bb-4993-b867-cf65aa85c8ed	TCGA-BB-4217
380b9900-16c1-4456-80b4-87faf8567fae	TCGA-CN-A49A
a40e6f8b-3e87-4a28-9e8c-c092a8d3bae8	TCGA-CV-7090
0bce5c44-d739-43d9-bee3-24e8e1a8c064	TCGA-BA-5151
84b980fe-ea6d-4834-be53-86a5ef747ffa	TCGA-UF-A7JS
57160761-0a05-4e94-9205-719c5811aaab	TCGA-BA-A4IH
9adb359c-7196-4b9e-8cd7-b6b207521db4	TCGA-IQ-7631
1feab715-ee67-489f-bf47-af5079f2d875	TCGA-CV-A6JY
b7670594-879a-44eb-b877-2439ec0f4511	TCGA-CN-6992
f1e725b6-9d4f-4951-815a-8f8331d0f875	TCGA-CR-6474
5475ae6f-f1d4-415e-80e4-66f2ddf4231f	TCGA-IQ-A61G
a95ddac7-9b25-4bd5-912a-9fa6c537b10b	TCGA-D6-A6EO
71ebdd7f-ea9a-4b10-82ca-b0d2f6c0c7cb	TCGA-BB-8601
d9a379e4-3a0b-480f-9470-4b87cc8b8c09	TCGA-D6-6824
e91e778e-67af-4f3e-a5bf-f95fe29feeff	TCGA-CV-7242
44d502d5-9e0b-4548-8ac3-e4a46b4bbb3f	TCGA-CV-6950
b3a80fbc-9066-4bc8-88f0-3f20d52f6489	TCGA-F7-A624
704b983d-0e29-4b10-b00a-f0c2c87212a8	TCGA-MZ-A7D7
71b650a6-9849-47a0-8c8b-f0f639b75abe	TCGA-CN-A499
708b454f-2118-4040-a076-c9a41e50ed26	TCGA-UF-A718
be6dc660-6d65-443e-9865-432eea2ad1aa	TCGA-CV-7423
489bb150-5eb7-46af-9c6e-9881016b6ba7	TCGA-UF-A71A
a8c8404c-f376-4d3d-bf50-2e1aac8d3afc	TCGA-P3-A6T4
6d07e0d3-5fcb-42a2-867f-34e6d59a1892	TCGA-CV-A6JU
e0865862-8829-494f-9a15-237519513ed5	TCGA-BA-6873
2cafd44f-2e38-40d5-937a-d122886ef8e7	TCGA-CN-A498
088f29fa-5f7b-4ae6-8a57-92bffe7d2d76	TCGA-MT-A67F
6ddcb8b3-c6a3-4182-9c4a-01ed10db6f96	TCGA-CV-7100
59531f37-b664-4e6a-982f-48a5ee901a41	TCGA-BA-6872
e2d5d260-955e-464a-b712-56d166dd9842	TCGA-CV-A45Y
5efe8382-333c-4400-a24e-2dab54ec38b6	TCGA-CR-7373
3cf8f0d0-caaf-493b-987f-3259db70dadd	TCGA-CV-A6K0
494a88b0-ea90-4a12-b4a1-48582a6cf9ea	TCGA-CR-6478
1eacbfe2-b796-459a-9daa-3a7298235218	TCGA-CV-6962
20fccee9-7369-485d-8d0c-4959aec2cba5	TCGA-CN-5367
9914782d-af76-41ac-b00c-7b54b91b66b3	TCGA-TN-A7HJ
5c4a2b7f-2212-4412-b566-9354a0ae16ba	TCGA-CR-5247
832a6186-382d-497b-9ea2-5bf51590c886	TCGA-MT-A51W
3094c16a-dcee-443d-8f7f-d50af40404f9	TCGA-WA-A7H4
cec32dbb-d343-44b8-a816-9c616d23c16a	TCGA-CV-7411
8c4ffa6f-b8c1-4b56-8e2d-fca2178391d6	TCGA-4P-AA8J
5e362910-3262-4ec6-a00b-27b9b2e4f4b9	TCGA-DQ-5624
3b4422da-eae0-42fa-99fa-de497698e76b	TCGA-CN-5373
f54f00e2-5151-4f3e-a74c-5e2a435d6aa3	TCGA-CR-7383
cbc059ec-9e49-418e-be11-8d713ff3b430	TCGA-CN-6988
cc5ead11-ada3-4db3-bb08-1a944e497c47	TCGA-CV-7238
313811fa-2c41-470b-ab48-555bc74ae3ba	TCGA-KU-A66S
f196d91c-3eb9-4bbd-aabb-43a2879d6162	TCGA-RS-A6TP
f322c423-9fdd-4a4d-b45c-aa261cb49c58	TCGA-CN-A63U
47b9ed0d-d680-458b-8541-a4852262e484	TCGA-CR-7397
199b6329-f615-4a35-b19e-f398532c8ccd	TCGA-CN-5363
83472b2d-14e1-4c12-b526-26e4882b6812	TCGA-CV-6940
209f8ebc-42f0-4695-b9f1-d9dc30d0e0b7	TCGA-CV-7180
4bd409db-831d-4892-aa7f-e5e5bbd5bfae	TCGA-CV-A45V
6fcfff7a-0e6b-47a6-bc96-6cc12d530d27	TCGA-CQ-5331
86eb7606-22d5-45e7-a46c-014160f1f136	TCGA-CN-6013
b3ca6741-7a52-425b-a8f3-d52abc185742	TCGA-BA-A4IF
6f2c8788-2e21-4dc9-b969-eb71027dff62	TCGA-BB-7863
657aad16-3e2f-4934-a5c8-0e5273c20469	TCGA-IQ-7632
8209a74d-b2f6-490c-b3eb-13c336a364b5	TCGA-QK-A8Z8
84d1f1cb-ff06-4cc7-9866-67d738bac419	TCGA-CV-A45R
c10916ac-5a60-41db-ba5d-a9329dce486d	TCGA-D6-A74Q
723ac041-cbef-41d9-804d-e70c007086ab	TCGA-CN-6998
892eed19-fe56-4ae7-8785-894ae16026ea	TCGA-D6-6827
3749fb86-5e84-49bd-b473-5ce7e91dea61	TCGA-QK-A652
55ccd178-6f91-496a-ad16-d82e45928366	TCGA-CV-7413
2355631d-aa47-43c0-929a-a47e669c365a	TCGA-QK-A8ZB
fdb27f75-f853-44f8-a5c4-1ecf6ff27412	TCGA-CV-7424
46ebf756-539b-41e4-9636-e8a7ba8d9bb8	TCGA-BA-5149
886a0679-0b46-4ebf-887e-d899cdf38caf	TCGA-QK-A6VC
09552102-8f10-4e2a-9710-f1585b6a7efb	TCGA-CN-4740
14414c7f-a1b2-4c72-b975-9102ca7617e9	TCGA-CV-A461
a7f46029-9c1a-49bd-88ab-61664e345f97	TCGA-CV-A464
6ff62568-3f20-4552-9fd1-b8e4fc21c42c	TCGA-CN-6018
05ca7f3b-7b27-46f7-960b-5ce2deae5c13	TCGA-D6-A6EP
f05758de-1cfc-446e-b133-1555800bea62	TCGA-CV-A460
adf33b59-40ef-48fb-9dd2-1f1759582383	TCGA-CN-5361
0c5dc9f1-86b5-4318-bfe1-ca9d8db1eaf5	TCGA-CV-7410
6aec3b4a-e423-4fba-9286-e639d252415b	TCGA-CR-6492
f759de52-a9ad-494a-b618-74b6da07a769	TCGA-MZ-A5BI
dcf751cc-ef59-4579-93a4-3c7c52c4b45a	TCGA-P3-A5Q5
8fc09183-9ad5-4b27-9081-772a9895da69	TCGA-DQ-5630
7cd19d38-2243-4cb0-9245-a5979bc7beec	TCGA-CR-7385
b944e00d-c119-4bb8-943d-2eb4ea88c410	TCGA-CV-5970
6c1d8dd9-cc41-49d3-b25c-7c49ea9deac8	TCGA-BA-6871
37c03292-c234-4213-8b85-82dbf675248b	TCGA-CV-6003
1529866b-741a-49a1-b6cc-7b24693ad1e6	TCGA-P3-A6T5
23a30a82-7b8d-4ace-94c0-1844651bf5c2	TCGA-BA-5555
e0498eed-a84c-40d3-9015-c7a8b65d37dc	TCGA-P3-A6SW
a6d8287f-24e7-49bf-87e6-e49a00e3aedb	TCGA-CV-7097
44fafd9e-b603-48f0-86ec-2022601f139f	TCGA-CV-6441
1ef87789-2fa0-4d28-826c-802358bdf67a	TCGA-CN-4736
9678c5cb-97be-4f76-a161-fece8b5982cd	TCGA-CV-5973
44699ea6-738d-4130-9938-9932dd1c7acb	TCGA-F7-A61W
f2d34a97-ff3e-41f0-9597-438f26504ef0	TCGA-CR-7389
db556788-6349-4dc5-9b4b-985c270a17b0	TCGA-CN-6010
ec43db9b-d34c-4474-b724-57434589d558	TCGA-CV-7440
78a776c3-2c61-4162-a19f-15af1100a18a	TCGA-CQ-7069
e9cebd54-b6b4-4158-be31-7724c56165c4	TCGA-UF-A7JT
e97dd616-e947-47ed-853f-72ee93272b15	TCGA-DQ-5629
5c257396-c22c-4846-9fcc-a8ef1915998b	TCGA-CR-7370
b0716049-9102-40d2-bf6b-04098cfc2ba1	TCGA-BA-6870
66d6462f-5fe9-48ce-ba8b-0b470e1aefbe	TCGA-CV-6935
bf03f2c2-98e8-4843-9449-ac21b2998b01	TCGA-CV-6939
86eb64f4-027e-4ac7-8d7c-55e8aadb1014	TCGA-CV-6941
bb140b85-ab50-48ff-92e2-e8575b717cea	TCGA-QK-AA3K
f8b3eb55-0a76-4f8c-bf8c-f99767c352fd	TCGA-HD-A4C1
7343f7e6-bc2a-417a-b8e3-465d12ac9939	TCGA-CV-7104
0398eb84-be87-4906-9e22-cb94494b54f6	TCGA-DQ-7592
cfde3042-a7a5-4931-88ae-d4f23dcee41c	TCGA-BB-7871
041aeb93-f142-40c9-a878-2a10d3d1d2cf	TCGA-CV-7416
